,responsibility_metric,responsibility_column,w_responsibility,capacity_metric,capacity_column,w_capacity,needs_metric,needs_column,w_needs,engagement_metric,engagement_column,w_engagement,country_weight_metric
RUN9756,Total Emissions,GHG_2024,0.0,Gross National Product per capita,GDP_pc,0.3,Physical Climate Risk (EIB),EIB_PR,0.1,UN Multilateral Engagement Score,UN_Index,0.6,Population_5yr
RUN9757,Total Emissions,GHG_2024,0.0,Gross National Product per capita,GDP_pc,0.3,Physical Climate Risk (EIB),EIB_PR,0.2,UN Multilateral Engagement Score,UN_Index,0.5,Population_5yr
RUN9758,Total Emissions,GHG_2024,0.0,Gross National Product per capita,GDP_pc,0.3,Physical Climate Risk (EIB),EIB_PR,0.3,UN Multilateral Engagement Score,UN_Index,0.4,Population_5yr
RUN9759,Total Emissions,GHG_2024,0.0,Gross National Product per capita,GDP_pc,0.3,Physical Climate Risk (EIB),EIB_PR,0.4,UN Multilateral Engagement Score,UN_Index,0.3,Population_5yr
RUN9760,Total Emissions,GHG_2024,0.0,Gross National Product per capita,GDP_pc,0.3,Physical Climate Risk (EIB),EIB_PR,0.5,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN9761,Total Emissions,GHG_2024,0.0,Gross National Product per capita,GDP_pc,0.3,Physical Climate Risk (EIB),EIB_PR,0.6,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN9762,Total Emissions,GHG_2024,0.0,Gross National Product per capita,GDP_pc,0.3,Physical Climate Risk (EIB),EIB_PR,0.7,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN9763,Total Emissions,GHG_2024,0.0,Gross National Product per capita,GDP_pc,0.4,Physical Climate Risk (EIB),EIB_PR,0.0,UN Multilateral Engagement Score,UN_Index,0.6,Population_5yr
RUN9764,Total Emissions,GHG_2024,0.0,Gross National Product per capita,GDP_pc,0.4,Physical Climate Risk (EIB),EIB_PR,0.1,UN Multilateral Engagement Score,UN_Index,0.5,Population_5yr
RUN9765,Total Emissions,GHG_2024,0.0,Gross National Product per capita,GDP_pc,0.4,Physical Climate Risk (EIB),EIB_PR,0.2,UN Multilateral Engagement Score,UN_Index,0.4,Population_5yr
RUN9766,Total Emissions,GHG_2024,0.0,Gross National Product per capita,GDP_pc,0.4,Physical Climate Risk (EIB),EIB_PR,0.3,UN Multilateral Engagement Score,UN_Index,0.3,Population_5yr
RUN9767,Total Emissions,GHG_2024,0.0,Gross National Product per capita,GDP_pc,0.4,Physical Climate Risk (EIB),EIB_PR,0.4,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN9768,Total Emissions,GHG_2024,0.0,Gross National Product per capita,GDP_pc,0.4,Physical Climate Risk (EIB),EIB_PR,0.5,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN9769,Total Emissions,GHG_2024,0.0,Gross National Product per capita,GDP_pc,0.4,Physical Climate Risk (EIB),EIB_PR,0.6,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN9770,Total Emissions,GHG_2024,0.0,Gross National Product per capita,GDP_pc,0.5,Physical Climate Risk (EIB),EIB_PR,0.0,UN Multilateral Engagement Score,UN_Index,0.5,Population_5yr
RUN9771,Total Emissions,GHG_2024,0.0,Gross National Product per capita,GDP_pc,0.5,Physical Climate Risk (EIB),EIB_PR,0.1,UN Multilateral Engagement Score,UN_Index,0.4,Population_5yr
RUN9772,Total Emissions,GHG_2024,0.0,Gross National Product per capita,GDP_pc,0.5,Physical Climate Risk (EIB),EIB_PR,0.2,UN Multilateral Engagement Score,UN_Index,0.3,Population_5yr
RUN9773,Total Emissions,GHG_2024,0.0,Gross National Product per capita,GDP_pc,0.5,Physical Climate Risk (EIB),EIB_PR,0.3,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN9774,Total Emissions,GHG_2024,0.0,Gross National Product per capita,GDP_pc,0.5,Physical Climate Risk (EIB),EIB_PR,0.4,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN9775,Total Emissions,GHG_2024,0.0,Gross National Product per capita,GDP_pc,0.5,Physical Climate Risk (EIB),EIB_PR,0.5,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN9776,Total Emissions,GHG_2024,0.0,Gross National Product per capita,GDP_pc,0.6,Physical Climate Risk (EIB),EIB_PR,0.0,UN Multilateral Engagement Score,UN_Index,0.4,Population_5yr
RUN9777,Total Emissions,GHG_2024,0.0,Gross National Product per capita,GDP_pc,0.6,Physical Climate Risk (EIB),EIB_PR,0.1,UN Multilateral Engagement Score,UN_Index,0.3,Population_5yr
RUN9778,Total Emissions,GHG_2024,0.0,Gross National Product per capita,GDP_pc,0.6,Physical Climate Risk (EIB),EIB_PR,0.2,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN9779,Total Emissions,GHG_2024,0.0,Gross National Product per capita,GDP_pc,0.6,Physical Climate Risk (EIB),EIB_PR,0.3,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN9780,Total Emissions,GHG_2024,0.0,Gross National Product per capita,GDP_pc,0.6,Physical Climate Risk (EIB),EIB_PR,0.4,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN9781,Total Emissions,GHG_2024,0.0,Gross National Product per capita,GDP_pc,0.7,Physical Climate Risk (EIB),EIB_PR,0.0,UN Multilateral Engagement Score,UN_Index,0.3,Population_5yr
RUN9782,Total Emissions,GHG_2024,0.0,Gross National Product per capita,GDP_pc,0.7,Physical Climate Risk (EIB),EIB_PR,0.1,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN9783,Total Emissions,GHG_2024,0.0,Gross National Product per capita,GDP_pc,0.7,Physical Climate Risk (EIB),EIB_PR,0.2,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN9784,Total Emissions,GHG_2024,0.0,Gross National Product per capita,GDP_pc,0.7,Physical Climate Risk (EIB),EIB_PR,0.3,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN9785,Total Emissions,GHG_2024,0.0,Gross National Product per capita,GDP_pc,0.8,Physical Climate Risk (EIB),EIB_PR,0.0,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN9786,Total Emissions,GHG_2024,0.0,Gross National Product per capita,GDP_pc,0.8,Physical Climate Risk (EIB),EIB_PR,0.1,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN9787,Total Emissions,GHG_2024,0.0,Gross National Product per capita,GDP_pc,0.8,Physical Climate Risk (EIB),EIB_PR,0.2,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN9788,Total Emissions,GHG_2024,0.0,Gross National Product per capita,GDP_pc,0.9,Physical Climate Risk (EIB),EIB_PR,0.0,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN9789,Total Emissions,GHG_2024,0.0,Gross National Product per capita,GDP_pc,0.9,Physical Climate Risk (EIB),EIB_PR,0.1,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN9790,Total Emissions,GHG_2024,0.0,Gross National Product per capita,GDP_pc,1.0,Physical Climate Risk (EIB),EIB_PR,0.0,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN9791,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.0,Physical Climate Risk (EIB),EIB_PR,0.0,UN Multilateral Engagement Score,UN_Index,0.9,Population_5yr
RUN9792,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.0,Physical Climate Risk (EIB),EIB_PR,0.1,UN Multilateral Engagement Score,UN_Index,0.8,Population_5yr
RUN9793,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.0,Physical Climate Risk (EIB),EIB_PR,0.2,UN Multilateral Engagement Score,UN_Index,0.7,Population_5yr
RUN9794,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.0,Physical Climate Risk (EIB),EIB_PR,0.3,UN Multilateral Engagement Score,UN_Index,0.6,Population_5yr
RUN9795,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.0,Physical Climate Risk (EIB),EIB_PR,0.4,UN Multilateral Engagement Score,UN_Index,0.5,Population_5yr
RUN9796,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.0,Physical Climate Risk (EIB),EIB_PR,0.5,UN Multilateral Engagement Score,UN_Index,0.4,Population_5yr
RUN9797,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.0,Physical Climate Risk (EIB),EIB_PR,0.6,UN Multilateral Engagement Score,UN_Index,0.3,Population_5yr
RUN9798,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.0,Physical Climate Risk (EIB),EIB_PR,0.7,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN9799,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.0,Physical Climate Risk (EIB),EIB_PR,0.8,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN9800,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.0,Physical Climate Risk (EIB),EIB_PR,0.9,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN9801,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.1,Physical Climate Risk (EIB),EIB_PR,0.0,UN Multilateral Engagement Score,UN_Index,0.8,Population_5yr
RUN9802,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.1,Physical Climate Risk (EIB),EIB_PR,0.1,UN Multilateral Engagement Score,UN_Index,0.7,Population_5yr
RUN9803,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.1,Physical Climate Risk (EIB),EIB_PR,0.2,UN Multilateral Engagement Score,UN_Index,0.6,Population_5yr
RUN9804,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.1,Physical Climate Risk (EIB),EIB_PR,0.3,UN Multilateral Engagement Score,UN_Index,0.5,Population_5yr
RUN9805,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.1,Physical Climate Risk (EIB),EIB_PR,0.4,UN Multilateral Engagement Score,UN_Index,0.4,Population_5yr
RUN9806,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.1,Physical Climate Risk (EIB),EIB_PR,0.5,UN Multilateral Engagement Score,UN_Index,0.3,Population_5yr
RUN9807,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.1,Physical Climate Risk (EIB),EIB_PR,0.6,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN9808,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.1,Physical Climate Risk (EIB),EIB_PR,0.7,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN9809,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.1,Physical Climate Risk (EIB),EIB_PR,0.8,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN9810,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.2,Physical Climate Risk (EIB),EIB_PR,0.0,UN Multilateral Engagement Score,UN_Index,0.7,Population_5yr
RUN9811,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.2,Physical Climate Risk (EIB),EIB_PR,0.1,UN Multilateral Engagement Score,UN_Index,0.6,Population_5yr
RUN9812,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.2,Physical Climate Risk (EIB),EIB_PR,0.2,UN Multilateral Engagement Score,UN_Index,0.5,Population_5yr
RUN9813,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.2,Physical Climate Risk (EIB),EIB_PR,0.3,UN Multilateral Engagement Score,UN_Index,0.4,Population_5yr
RUN9814,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.2,Physical Climate Risk (EIB),EIB_PR,0.4,UN Multilateral Engagement Score,UN_Index,0.3,Population_5yr
RUN9815,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.2,Physical Climate Risk (EIB),EIB_PR,0.5,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN9816,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.2,Physical Climate Risk (EIB),EIB_PR,0.6,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN9817,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.2,Physical Climate Risk (EIB),EIB_PR,0.7,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN9818,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.3,Physical Climate Risk (EIB),EIB_PR,0.0,UN Multilateral Engagement Score,UN_Index,0.6,Population_5yr
RUN9819,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.3,Physical Climate Risk (EIB),EIB_PR,0.1,UN Multilateral Engagement Score,UN_Index,0.5,Population_5yr
RUN9820,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.3,Physical Climate Risk (EIB),EIB_PR,0.2,UN Multilateral Engagement Score,UN_Index,0.4,Population_5yr
RUN9821,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.3,Physical Climate Risk (EIB),EIB_PR,0.3,UN Multilateral Engagement Score,UN_Index,0.3,Population_5yr
RUN9822,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.3,Physical Climate Risk (EIB),EIB_PR,0.4,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN9823,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.3,Physical Climate Risk (EIB),EIB_PR,0.5,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN9824,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.3,Physical Climate Risk (EIB),EIB_PR,0.6,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN9825,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.4,Physical Climate Risk (EIB),EIB_PR,0.0,UN Multilateral Engagement Score,UN_Index,0.5,Population_5yr
RUN9826,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.4,Physical Climate Risk (EIB),EIB_PR,0.1,UN Multilateral Engagement Score,UN_Index,0.4,Population_5yr
RUN9827,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.4,Physical Climate Risk (EIB),EIB_PR,0.2,UN Multilateral Engagement Score,UN_Index,0.3,Population_5yr
RUN9828,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.4,Physical Climate Risk (EIB),EIB_PR,0.3,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN9829,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.4,Physical Climate Risk (EIB),EIB_PR,0.4,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN9830,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.4,Physical Climate Risk (EIB),EIB_PR,0.5,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN9831,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.5,Physical Climate Risk (EIB),EIB_PR,0.0,UN Multilateral Engagement Score,UN_Index,0.4,Population_5yr
RUN9832,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.5,Physical Climate Risk (EIB),EIB_PR,0.1,UN Multilateral Engagement Score,UN_Index,0.3,Population_5yr
RUN9833,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.5,Physical Climate Risk (EIB),EIB_PR,0.2,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN9834,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.5,Physical Climate Risk (EIB),EIB_PR,0.3,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN9835,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.5,Physical Climate Risk (EIB),EIB_PR,0.4,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN9836,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.6,Physical Climate Risk (EIB),EIB_PR,0.0,UN Multilateral Engagement Score,UN_Index,0.3,Population_5yr
RUN9837,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.6,Physical Climate Risk (EIB),EIB_PR,0.1,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN9838,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.6,Physical Climate Risk (EIB),EIB_PR,0.2,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN9839,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.6,Physical Climate Risk (EIB),EIB_PR,0.3,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN9840,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.7,Physical Climate Risk (EIB),EIB_PR,0.0,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN9841,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.7,Physical Climate Risk (EIB),EIB_PR,0.1,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN9842,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.7,Physical Climate Risk (EIB),EIB_PR,0.2,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN9843,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.8,Physical Climate Risk (EIB),EIB_PR,0.0,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN9844,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.8,Physical Climate Risk (EIB),EIB_PR,0.1,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN9845,Total Emissions,GHG_2024,0.1,Gross National Product per capita,GDP_pc,0.9,Physical Climate Risk (EIB),EIB_PR,0.0,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN9846,Total Emissions,GHG_2024,0.2,Gross National Product per capita,GDP_pc,0.0,Physical Climate Risk (EIB),EIB_PR,0.0,UN Multilateral Engagement Score,UN_Index,0.8,Population_5yr
RUN9847,Total Emissions,GHG_2024,0.2,Gross National Product per capita,GDP_pc,0.0,Physical Climate Risk (EIB),EIB_PR,0.1,UN Multilateral Engagement Score,UN_Index,0.7,Population_5yr
RUN9848,Total Emissions,GHG_2024,0.2,Gross National Product per capita,GDP_pc,0.0,Physical Climate Risk (EIB),EIB_PR,0.2,UN Multilateral Engagement Score,UN_Index,0.6,Population_5yr
RUN9849,Total Emissions,GHG_2024,0.2,Gross National Product per capita,GDP_pc,0.0,Physical Climate Risk (EIB),EIB_PR,0.3,UN Multilateral Engagement Score,UN_Index,0.5,Population_5yr
RUN9850,Total Emissions,GHG_2024,0.2,Gross National Product per capita,GDP_pc,0.0,Physical Climate Risk (EIB),EIB_PR,0.4,UN Multilateral Engagement Score,UN_Index,0.4,Population_5yr
RUN9851,Total Emissions,GHG_2024,0.2,Gross National Product per capita,GDP_pc,0.0,Physical Climate Risk (EIB),EIB_PR,0.5,UN Multilateral Engagement Score,UN_Index,0.3,Population_5yr
RUN9852,Total Emissions,GHG_2024,0.2,Gross National Product per capita,GDP_pc,0.0,Physical Climate Risk (EIB),EIB_PR,0.6,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN9853,Total Emissions,GHG_2024,0.2,Gross National Product per capita,GDP_pc,0.0,Physical Climate Risk (EIB),EIB_PR,0.7,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN9854,Total Emissions,GHG_2024,0.2,Gross National Product per capita,GDP_pc,0.0,Physical Climate Risk (EIB),EIB_PR,0.8,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN9855,Total Emissions,GHG_2024,0.2,Gross National Product per capita,GDP_pc,0.1,Physical Climate Risk (EIB),EIB_PR,0.0,UN Multilateral Engagement Score,UN_Index,0.7,Population_5yr
RUN9856,Total Emissions,GHG_2024,0.2,Gross National Product per capita,GDP_pc,0.1,Physical Climate Risk (EIB),EIB_PR,0.1,UN Multilateral Engagement Score,UN_Index,0.6,Population_5yr
RUN9857,Total Emissions,GHG_2024,0.2,Gross National Product per capita,GDP_pc,0.1,Physical Climate Risk (EIB),EIB_PR,0.2,UN Multilateral Engagement Score,UN_Index,0.5,Population_5yr
RUN9858,Total Emissions,GHG_2024,0.2,Gross National Product per capita,GDP_pc,0.1,Physical Climate Risk (EIB),EIB_PR,0.3,UN Multilateral Engagement Score,UN_Index,0.4,Population_5yr
RUN9859,Total Emissions,GHG_2024,0.2,Gross National Product per capita,GDP_pc,0.1,Physical Climate Risk (EIB),EIB_PR,0.4,UN Multilateral Engagement Score,UN_Index,0.3,Population_5yr
RUN9860,Total Emissions,GHG_2024,0.2,Gross National Product per capita,GDP_pc,0.1,Physical Climate Risk (EIB),EIB_PR,0.5,UN Multilateral Engagement Score,UN_Index,0.2,Population_5yr
RUN9861,Total Emissions,GHG_2024,0.2,Gross National Product per capita,GDP_pc,0.1,Physical Climate Risk (EIB),EIB_PR,0.6,UN Multilateral Engagement Score,UN_Index,0.1,Population_5yr
RUN9862,Total Emissions,GHG_2024,0.2,Gross National Product per capita,GDP_pc,0.1,Physical Climate Risk (EIB),EIB_PR,0.7,UN Multilateral Engagement Score,UN_Index,0.0,Population_5yr
RUN9863,Total Emissions,GHG_2024,0.2,Gross National Product per capita,GDP_pc,0.2,Physical Climate Risk (EIB),EIB_PR,0.0,UN Multilateral Engagement Score,UN_Index,0.6,Population_5yr
